,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC,ProteinSymbol
193,MAP_0061c,4957.450593,0.914919394,0.093410232,9.794637824,1.19e-22,2.6600000000000002e-21,0.914919394,1.885463724,Hypothetical Protein
194,MAP_2635c,907.8869462,1.420776165,0.145171403,9.786887335,1.2800000000000001e-22,2.86e-21,1.420776165,2.677295098,Hypothetical Protein
195,MAP_0385,82.11697117,1.390639428,0.142101104,9.786267581,1.29e-22,2.86e-21,1.390639428,2.621948645,Hypothetical Protein
196,MAP_1858,204.7217962,1.136302578,0.116136617,9.784188723,1.32e-22,2.9100000000000002e-21,1.136302578,2.198169411,Hypothetical Protein
197,MAP_0634c,1203.526511,1.452092,0.148604139,9.771544816,1.49e-22,3.2800000000000003e-21,1.452092,2.736045079,Hypothetical Protein
198,MAP_2886c,302.3270116,-1.589326738,0.162969168,-9.752315496,1.8000000000000001e-22,3.94e-21,1.589326738,-3.009088916,Hypothetical Protein
199,MAP_3226c,116.9090136,1.805760498,0.185396544,9.739990082,2.04e-22,4.4300000000000005e-21,1.805760498,3.496134039,Hypothetical Protein
200,MAP_1613c,824.7307567,0.786012462,0.080879405,9.718326486,2.52e-22,5.45e-21,0.786012462,1.724301984,adhA
201,MAP_2363c,387.6666653,0.879470478,0.090692885,9.697237896,3.1e-22,6.670000000000001e-21,0.879470478,1.83969994,Hypothetical Protein
202,MAP_0416,112.692494,-1.858718833,0.191965729,-9.682555548,3.58e-22,7.66e-21,1.858718833,-3.626854408,trbB
203,MAP_2206,260.3609314,-0.974857388,0.101047081,-9.647556122,5.0300000000000005e-22,1.07e-20,0.974857388,-1.9654469,Hypothetical Protein
204,MAP_0096c,108.0581941,1.346399342,0.139771313,9.632873236,5.81e-22,1.23e-20,1.346399342,2.542767126,Hypothetical Protein
205,MAP_3535,107.4755443,-2.170589802,0.226177345,-9.596848886,8.240000000000001e-22,1.74e-20,2.170589802,-4.502074099,Hypothetical Protein
206,MAP_2861,388.0675886,1.347612761,0.140544075,9.588541972,8.930000000000001e-22,1.88e-20,1.347612761,2.544906692,Hypothetical Protein
207,MAP_3202,566.0149432,1.394110603,0.146028359,9.546848375,1.3400000000000002e-21,2.8e-20,1.394110603,2.628264741,nuoB
208,MAP_3363c,2094.512999,1.759787724,0.185110014,9.506712732,1.97e-21,4.1e-20,1.759787724,3.386482932,Hypothetical Protein
209,MAP_1594c,651.0248225,-1.2800434,0.13477005,-9.497981209,2.14e-21,4.43e-20,1.2800434,-2.428462823,Hypothetical Protein
210,MAP_2126,1125.441919,1.421861521,0.149880705,9.48662152,2.39e-21,4.92e-20,1.421861521,2.679310016,Hypothetical Protein
211,MAP_1331c,2365.125597,1.340481705,0.141572329,9.468528998,2.8400000000000003e-21,5.82e-20,1.340481705,2.532358582,Hypothetical Protein
212,MAP_1001c,1049.606635,1.385914969,0.147099925,9.42158854,4.4400000000000004e-21,9.07e-20,1.385914969,2.613376473,Hypothetical Protein
213,MAP_2741c,224.5206732,-1.181788644,0.125681018,-9.403079856,5.300000000000001e-21,1.08e-19,1.181788644,-2.268578597,Hypothetical Protein
214,MAP_2298c,530.1706454,1.047085805,0.111433112,9.396540955,5.64e-21,1.13e-19,1.047085805,2.066351668,plsB2
215,MAP_2415c,126.0688979,1.449312906,0.15422605,9.397328846,5.600000000000001e-21,1.13e-19,1.449312906,2.730779649,Hypothetical Protein
216,MAP_3634,1685.314957,-0.975596754,0.103826408,-9.396422081,5.65e-21,1.13e-19,0.975596754,-1.96645443,Hypothetical Protein
217,MAP_1385c,111.7297789,1.381793963,0.147333833,9.378660263,6.680000000000001e-21,1.33e-19,1.381793963,2.60592211,Hypothetical Protein
218,MAP_1709c,150.9969176,2.955039006,0.315263817,9.373226002,7.030000000000001e-21,1.4e-19,2.955039006,7.754528193,fadD11
219,MAP_3671,346.2488421,1.723125622,0.184431169,9.342919827,9.37e-21,1.85e-19,1.723125622,3.301509099,Hypothetical Protein
220,MAP_2230c,2837.784149,1.188754318,0.127277156,9.339887509,9.64e-21,1.9e-19,1.188754318,2.279558317,Hypothetical Protein
221,MAP_3231c,429.7891818,1.345397319,0.144116399,9.335490799,1.01e-20,1.97e-19,1.345397319,2.541001661,Hypothetical Protein
222,MAP_4339,17899.42982,-1.063201108,0.114049612,-9.322268552,1.14e-20,2.22e-19,1.063201108,-2.089562785,trxB2
223,MAP_3109,609.9312961,0.755415929,0.081088348,9.31596147,1.21e-20,2.35e-19,0.755415929,1.688118207,Hypothetical Protein
224,MAP_2362c,253.8110376,0.936589887,0.100871345,9.284994581,1.62e-20,3.13e-19,0.936589887,1.91399875,Hypothetical Protein
225,MAP_2039,1231.981986,0.833234009,0.090002634,9.257884695,2.09e-20,4.01e-19,0.833234009,1.781674771,fdxC
226,MAP_1712,362.513291,4.264303622,0.460872401,9.252677348,2.19e-20,4.2e-19,4.264303622,19.21689871,Hypothetical Protein
227,MAP_3959c,279.5474704,-1.112476455,0.120537857,-9.229270229,2.72e-20,5.2e-19,1.112476455,-2.162164748,Hypothetical Protein
228,MAP_1905c,377.4018459,-1.215370839,0.131854442,-9.217519139,3.04e-20,5.78e-19,1.215370839,-2.322004614,Hypothetical Protein
229,MAP_1076,281.1171892,-1.205956675,0.131166764,-9.194072034,3.78e-20,7.15e-19,1.205956675,-2.306901931,Hypothetical Protein
230,MAP_3960,621.7606979,-0.756233862,0.082336567,-9.184665983,4.13e-20,7.77e-19,0.756233862,-1.689075553,Hypothetical Protein
231,MAP_0474c,993.0282488,-0.697264693,0.076153908,-9.15599356,5.39e-20,1.01e-18,0.697264693,-1.621427698,lpqE
232,MAP_1243,297.4096181,1.173265201,0.128251983,9.148125228,5.79e-20,1.08e-18,1.173265201,2.255215348,Hypothetical Protein
233,MAP_1564c,1758.444058,-1.337537058,0.146292149,-9.142917538,6.08e-20,1.13e-18,1.337537058,-2.527195123,Hypothetical Protein
234,MAP_0071,962.0866522,0.75100317,0.082237793,9.132092986,6.72e-20,1.24e-18,0.75100317,1.682962663,dnaB
235,MAP_2620c,1075.320183,1.055548048,0.115619893,9.129467398,6.88e-20,1.27e-18,1.055548048,2.078507635,narG
236,MAP_2862,126.5182603,1.409813931,0.154628428,9.117430385,7.69e-20,1.41e-18,1.409813931,2.657028921,Hypothetical Protein
237,MAP_0455,1776.885403,-0.850014795,0.093338252,-9.106821489,8.48e-20,1.55e-18,0.850014795,-1.80251941,Hypothetical Protein
238,MAP_3705c,180.1542643,-1.266309986,0.139166264,-9.099259777,9.09e-20,1.66e-18,1.266309986,-2.405455292,Hypothetical Protein
239,MAP_1421,2466.424797,-0.837986107,0.092847566,-9.025396592,1.79e-19,3.25e-18,0.837986107,-1.787553111,asnB
240,MAP_3611,249.8624035,1.521732154,0.168651152,9.02295737,1.83e-19,3.3e-18,1.521732154,2.871355884,Hypothetical Protein
241,MAP_4101c,147.6411658,1.724255827,0.191318616,9.012483279,2.01e-19,3.62e-18,1.724255827,3.304096509,Hypothetical Protein
242,MAP_1698c,2336.304236,-0.769234918,0.085513754,-8.99545254,2.35e-19,4.21e-18,0.769234918,-1.704365694,hsp18
243,MAP_2437,12932.56234,-0.631068683,0.070404998,-8.963407451,3.15e-19,5.61e-18,0.631068683,-1.548711784,Hypothetical Protein
244,MAP_3561,331.9878771,-1.145030495,0.12779772,-8.959709903,3.26e-19,5.78e-18,1.145030495,-2.211508052,Hypothetical Protein
245,MAP_4272c,948.4373613,-0.827578677,0.092460238,-8.950644048,3.53e-19,6.25e-18,0.827578677,-1.774704316,Hypothetical Protein
246,MAP_2096,249.1306142,-1.546546386,0.172978099,-8.940706353,3.87e-19,6.81e-18,1.546546386,-2.921170135,Hypothetical Protein
247,MAP_0139c,198.209596,-1.066313902,0.119692701,-8.90876298,5.16e-19,9.05e-18,1.066313902,-2.094076144,Hypothetical Protein
248,MAP_0628c,145.0724254,1.314005352,0.147524031,8.907059683,5.24e-19,9.07e-18,1.314005352,2.486308561,Hypothetical Protein
249,MAP_1238c,746.5223792,0.764022908,0.085770405,8.907768486,5.21e-19,9.07e-18,0.764022908,1.698219458,drrA
250,MAP_1695c,928.0880219,-1.317292136,0.147898382,-8.90673797,5.26e-19,9.07e-18,1.317292136,-2.491979389,Hypothetical Protein
251,MAP_3043c,628.2097237,-0.837019964,0.093970352,-8.907277082,5.23e-19,9.07e-18,0.837019964,-1.786356424,Hypothetical Protein
252,MAP_2012c,343.7311351,0.913493044,0.102607079,8.902826751,5.44e-19,9.36e-18,0.913493044,1.883600543,Hypothetical Protein
253,MAP_3215c,30.4284072,2.5226286,0.283401282,8.901260365,5.52e-19,9.46e-18,2.5226286,5.746281223,Hypothetical Protein
254,MAP_1718c,506.7434108,0.918408113,0.103272273,8.893075455,5.94e-19,1.01e-17,0.918408113,1.890028663,Hypothetical Protein
255,MAP_3515c,402.9951602,1.250420161,0.140702255,8.886994478,6.28e-19,1.07e-17,1.250420161,2.379107005,Hypothetical Protein
256,MAP_2478,104.5082053,1.748949446,0.197737109,8.844821564,9.17e-19,1.55e-17,1.748949446,3.361137228,Hypothetical Protein
257,MAP_2838c,4263.490024,0.585427576,0.066486373,8.80522654,1.31e-18,2.2e-17,0.585427576,1.500483626,fadE20
258,MAP_0699,152.1301048,1.225744779,0.139275759,8.800847926,1.36e-18,2.28e-17,1.225744779,2.338761551,Hypothetical Protein
259,MAP_0848,213.8545337,-0.874792185,0.099480543,-8.793600854,1.45e-18,2.42e-17,0.874792185,-1.833743923,Hypothetical Protein
260,MAP_0646c,1061.101782,-0.743176188,0.084611852,-8.783358051,1.59e-18,2.64e-17,0.743176188,-1.673856892,Hypothetical Protein
261,MAP_2231,1135.295313,0.754776288,0.086242814,8.751758564,2.1e-18,3.49e-17,0.754776288,1.687369919,papA3
262,MAP_4007c,6690.798819,0.753667381,0.08614618,8.748703424,2.16e-18,3.57e-17,0.753667381,1.686073445,Hypothetical Protein
263,MAP_3267c,3036.292071,-1.28506531,0.147353017,-8.720997614,2.76e-18,4.54e-17,1.28506531,-2.436930843,Hypothetical Protein
264,MAP_0097c,487.9793309,0.871066961,0.099973513,8.712977441,2.96e-18,4.86e-17,0.871066961,1.829015069,Hypothetical Protein
265,MAP_2383,114.8484724,1.137580879,0.130570825,8.712366473,2.98e-18,4.87e-17,1.137580879,2.200117963,Hypothetical Protein
266,MAP_0471,1594.754799,-1.016448247,0.116822671,-8.700779018,3.3e-18,5.37e-17,1.016448247,-2.022932591,Hypothetical Protein
267,MAP_3024c,6127.873228,0.788361643,0.090617098,8.699921544,3.32e-18,5.39e-17,0.788361643,1.727112001,hupB
268,MAP_2033,71.92324327,-1.304864678,0.150014112,-8.698279497,3.37e-18,5.45e-17,1.304864678,-2.470605525,Hypothetical Protein
269,MAP_2369c,73.81930479,-1.237378644,0.143135525,-8.644804602,5.39e-18,8.68e-17,1.237378644,-2.357697526,Hypothetical Protein
270,MAP_3214,541.7107422,1.120297535,0.129718012,8.636406888,5.8e-18,9.31e-17,1.120297535,2.173918017,nuoN
271,MAP_0386c,370.3566532,1.000540712,0.11604592,8.621937876,6.58e-18,1.05e-16,1.000540712,2.000749727,Hypothetical Protein
272,MAP_2017,71.04806504,1.495048427,0.174172901,8.583702853,9.19e-18,1.46e-16,1.495048427,2.818736126,lppN
273,MAP_3196,176.1264904,1.228673526,0.143631976,8.554317528,1.19e-17,1.88e-16,1.228673526,2.343514183,fadE12
274,MAP_0627c,11050.54792,1.103199925,0.129104,8.545048341,1.28e-17,2.03e-16,1.103199925,2.148306629,Hypothetical Protein
275,MAP_4214c,537.2045104,1.776027586,0.208119725,8.533682181,1.42e-17,2.23e-16,1.776027586,3.424818623,fadE9
276,MAP_0884c,450.6290885,0.860201363,0.100900621,8.525233579,1.53e-17,2.39e-16,0.860201363,1.81529166,Hypothetical Protein
277,MAP_2110c,31.54428937,2.327317471,0.273051588,8.523361794,1.55e-17,2.43e-16,2.327317471,5.018713086,Hypothetical Protein
278,MAP_3683,275.1499904,-1.351901086,0.158777215,-8.514452695,1.67e-17,2.61e-16,1.351901086,-2.552482528,Hypothetical Protein
279,MAP_3392c,1426.645289,-1.265378031,0.148711799,-8.508928246,1.76e-17,2.73e-16,1.265378031,-2.403901914,fadE25
280,MAP_3103c,297.169263,-1.279349771,0.150579325,-8.496184814,1.96e-17,3.03e-16,1.279349771,-2.42729553,Hypothetical Protein
281,MAP_1047,5557.907077,-0.773077799,0.09110137,-8.485907471,2.14e-17,3.3e-16,0.773077799,-1.708911635,relA
282,MAP_0259,2815.183115,0.96240836,0.113688509,8.465308992,2.55e-17,3.91e-16,0.96240836,1.948560005,Hypothetical Protein
283,MAP_0339c,1343.142566,0.833129916,0.098664147,8.444099929,3.06e-17,4.68e-16,0.833129916,1.781546224,Hypothetical Protein
284,MAP_3520c,7538.140035,-0.758571324,0.09003056,-8.425709271,3.59e-17,5.45e-16,0.758571324,-1.69181442,Hypothetical Protein
285,MAP_2340c,267.0413448,1.1293222,0.134356626,8.405407543,4.26e-17,6.46e-16,1.1293222,2.187559413,Hypothetical Protein
286,MAP_2319c,386.7688732,-0.865620524,0.103242165,-8.384370129,5.1e-17,7.7e-16,0.865620524,-1.82212322,Hypothetical Protein
287,MAP_2202c,56.32022034,1.437744985,0.171677525,8.374683777,5.54e-17,8.33e-16,1.437744985,2.708971068,Hypothetical Protein
288,MAP_0103c,33159.1175,1.290262233,0.154304099,8.361814351,6.18e-17,9.26e-16,1.290262233,2.445725064,Hypothetical Protein
289,MAP_0010c,246.4785103,-0.814783623,0.097463546,-8.359880723,6.28e-17,9.38e-16,0.814783623,-1.75903431,Hypothetical Protein
290,MAP_2352,163.7558837,0.925571988,0.110818443,8.352147581,6.7e-17,9.99e-16,0.925571988,1.899437166,Hypothetical Protein
291,MAP_1202,253.143914,-0.798905855,0.09594698,-8.326534657,8.32e-17,1.24e-15,0.798905855,-1.73978117,Hypothetical Protein
292,MAP_1996,2235.91055,-0.922002928,0.110736865,-8.326070359,8.36e-17,1.24e-15,0.922002928,-1.894743986,fabD
293,MAP_3212,835.2729327,1.035392636,0.124565564,8.312029475,9.41e-17,1.39e-15,1.035392636,2.049671397,nuoL
294,MAP_1817c,117.3475025,-2.013571658,0.242614663,-8.299463985,1.05e-16,1.54e-15,2.013571658,-4.037806172,cobL
295,MAP_3691c,575.3569416,-0.731622138,0.088294573,-8.286150655,1.17e-16,1.71e-15,0.731622138,-1.660505081,Hypothetical Protein
296,MAP_0047c,295.1501899,-1.018469367,0.123063092,-8.275993655,1.27e-16,1.86e-15,1.018469367,-2.025768572,Hypothetical Protein
297,MAP_3203,232.0053484,1.377418546,0.166689762,8.263366217,1.42e-16,2.06e-15,1.377418546,2.598030821,nuoC
298,MAP_1784c,89.62790579,1.144838254,0.138908604,8.241665505,1.7e-16,2.46e-15,1.144838254,2.211213385,Hypothetical Protein
299,MAP_0892c,1667.948538,-0.748304667,0.090823409,-8.239116728,1.73e-16,2.51e-15,0.748304667,-1.679817691,Hypothetical Protein
300,MAP_3248,16.84041844,2.48177465,0.301955927,8.218996304,2.05e-16,2.96e-15,2.48177465,5.585841548,Hypothetical Protein
301,MAP_2114c,33.78759146,2.704523004,0.329952804,8.19669653,2.47e-16,3.55e-15,2.704523004,6.518423129,Hypothetical Protein
302,MAP_0246c,887.3923684,0.744304136,0.090926238,8.185801547,2.7e-16,3.87e-15,0.744304136,1.675166081,Hypothetical Protein
303,MAP_4100c,17.00417807,2.459739022,0.300530568,8.184655028,2.73e-16,3.89e-15,2.459739022,5.50117204,Hypothetical Protein
304,MAP_1195c,324.1216621,-0.859944664,0.105201166,-8.174288361,2.98e-16,4.23e-15,0.859944664,-1.814968694,fadE15
305,MAP_3672,1634.137352,1.815044519,0.223384486,8.125204016,4.47e-16,6.33e-15,1.815044519,3.518704884,nrdB
306,MAP_4215c,2935.957998,1.879768828,0.231594326,8.11664455,4.79e-16,6.77e-15,1.879768828,3.680160859,mmsA
307,MAP_0105c,563.0767631,0.89370301,0.11041901,8.09374231,5.79e-16,8.15e-15,0.89370301,1.857938838,Hypothetical Protein
308,MAP_1286c,1609.981609,-0.840720851,0.105341673,-7.980895175,1.45e-15,2.04e-14,0.840720851,-1.790944774,Hypothetical Protein
309,MAP_3206,514.514264,1.007822026,0.126358883,7.975870038,1.51e-15,2.12e-14,1.007822026,2.01087308,nuoF
310,MAP_1887,1608.220623,-0.638140655,0.080093499,-7.967446327,1.62e-15,2.26e-14,0.638140655,-1.556322078,Hypothetical Protein
311,MAP_0186c,377.2322999,-0.772295495,0.097287579,-7.938274398,2.05e-15,2.85e-14,0.772295495,-1.707985225,Hypothetical Protein
312,MAP_2086c,159.2268383,1.153750176,0.14551646,7.928657509,2.22e-15,3.07e-14,1.153750176,2.22491493,Hypothetical Protein
313,MAP_3457,2739.292866,-1.571651679,0.198232906,-7.928308735,2.22e-15,3.07e-14,1.571651679,-2.972448221,metC
314,MAP_1370,1903.120089,1.34905351,0.17022692,7.925030351,2.28e-15,3.14e-14,1.34905351,2.547449435,pks7
315,MAP_0030c,323.4712082,0.982508513,0.124029667,7.921560522,2.35e-15,3.22e-14,0.982508513,1.975898053,Hypothetical Protein
316,MAP_1694,194.4303639,0.865198762,0.109292189,7.916382393,2.45e-15,3.34e-14,0.865198762,1.821590613,papA2
317,MAP_1608c,269.4428367,1.058014585,0.133884408,7.902448067,2.73e-15,3.73e-14,1.058014585,2.082064244,Hypothetical Protein
318,MAP_3782,653.1437892,0.978033986,0.123800753,7.900064919,2.79e-15,3.79e-14,0.978033986,1.969779288,Hypothetical Protein
319,MAP_0823c,973.0451011,-0.955270441,0.120974009,-7.89649321,2.87e-15,3.89e-14,0.955270441,-1.938943065,serC
320,MAP_1138c,2298.390618,-0.774388425,0.098105728,-7.89340687,2.94e-15,3.97e-14,0.774388425,-1.710464813,lprG
321,MAP_1816c,58.93221313,-1.918077751,0.243352426,-7.881892855,3.22e-15,4.34e-14,1.918077751,-3.77919183,cobM
322,MAP_2232,806.9187665,0.873942551,0.110884419,7.881563144,3.23e-15,4.34e-14,0.873942551,1.83266431,mmpL10
323,MAP_3402,2567.924434,-0.789850744,0.100382452,-7.868414534,3.59e-15,4.81e-14,0.789850744,-1.728895588,sseA
324,MAP_3458,644.4117278,-0.983549835,0.125310623,-7.848894309,4.2e-15,5.6e-14,0.983549835,-1.977324751,metA
325,MAP_3536,274.8810322,-1.505987441,0.192259022,-7.833117154,4.76e-15,6.33e-14,1.505987441,-2.840189993,Hypothetical Protein
326,MAP_3997c,528.518593,-0.810595896,0.103551003,-7.827986882,4.96e-15,6.57e-14,0.810595896,-1.753935745,serB
327,MAP_1522,1479.122754,-1.215504774,0.155496804,-7.81691163,5.41e-15,7.16e-14,1.215504774,-2.322220191,Hypothetical Protein
328,MAP_2445,180.6021508,0.93786309,0.120436481,7.787201039,6.85e-15,9.03e-14,0.93786309,1.915688632,ogt
329,MAP_0444c,246.5299131,1.071618451,0.137777394,7.777897515,7.37e-15,9.69e-14,1.071618451,2.101789886,Hypothetical Protein
330,MAP_0059c,286.6829552,0.967203115,0.124368456,7.776916616,7.43e-15,9.74e-14,0.967203115,1.955046761,Hypothetical Protein
331,MAP_0426c,2474.978683,-0.961556575,0.12373066,-7.771368663,7.76e-15,1.01e-13,0.961556575,-1.947409892,Hypothetical Protein
332,MAP_1383c,63.14969173,1.422180484,0.183374676,7.755599169,8.79e-15,1.15e-13,1.422180484,2.679902444,Hypothetical Protein
333,MAP_3180,82.75542022,1.350275414,0.174288854,7.747342301,9.38e-15,1.22e-13,1.350275414,2.549607935,Hypothetical Protein
334,MAP_3472c,1241.557914,0.625797957,0.080809544,7.744109499,9.63e-15,1.25e-13,0.625797957,1.543064061,Hypothetical Protein
335,MAP_3692c,1137.969666,-0.975960501,0.126113153,-7.738768546,1e-14,1.3e-13,0.975960501,-1.966950295,fabG4
336,MAP_2598c,1051.903291,0.65180754,0.084284149,7.733453376,1.05e-14,1.35e-13,0.65180754,1.571135425,Hypothetical Protein
337,MAP_3719,920.4325463,-0.704651214,0.091311786,-7.716979868,1.19e-14,1.53e-13,0.704651214,-1.629750609,Hypothetical Protein
338,MAP_1517,56.43292293,-1.906926847,0.247589766,-7.701961509,1.34e-14,1.71e-13,1.906926847,-3.750094228,Hypothetical Protein
339,MAP_3675,405.6113553,-0.667098126,0.086749823,-7.689907648,1.47e-14,1.88e-13,0.667098126,-1.587875859,ilvB
340,MAP_1878c,1619.098645,-0.780661147,0.101664602,-7.678790158,1.61e-14,2.04e-13,0.780661147,-1.717917966,Hypothetical Protein
341,MAP_0535,1168.152373,-0.647258423,0.084413786,-7.66768622,1.75e-14,2.22e-13,0.647258423,-1.566189111,Hypothetical Protein
342,MAP_3992,276.1179039,-0.923567926,0.120713044,-7.650937278,2e-14,2.52e-13,0.923567926,-1.89680047,Hypothetical Protein
343,MAP_2609,6035.762037,-0.672425977,0.087911117,-7.648929932,2.03e-14,2.56e-13,0.672425977,-1.593750702,Hypothetical Protein
344,MAP_2235,920.5870733,0.622848777,0.081583117,7.63453029,2.27e-14,2.85e-13,0.622848777,1.539912926,fadD21
345,MAP_0647c,217.2606791,-0.75481405,0.098950544,-7.628195021,2.38e-14,2.98e-13,0.75481405,-1.687414086,thiX
346,MAP_3194,129.7835719,1.108773354,0.145667395,7.611678314,2.71e-14,3.38e-13,1.108773354,2.156622033,Hypothetical Protein
347,MAP_1741c,645.7243241,1.84774101,0.24289497,7.607160444,2.8e-14,3.49e-13,1.84774101,3.59936151,Hypothetical Protein
348,MAP_2709c,2421.787365,-0.89221815,0.117361219,-7.602325198,2.91e-14,3.61e-13,0.89221815,-1.856027582,tesB2
349,MAP_1514,1560.97328,-0.897839422,0.118150101,-7.599142212,2.98e-14,3.69e-13,0.897839422,-1.863273457,PE
350,MAP_2172c,684.4045471,1.59887272,0.210673977,7.589322332,3.22e-14,3.97e-13,1.59887272,3.029065385,Hypothetical Protein
351,MAP_2080,32.06437326,1.810829448,0.238634241,7.588305173,3.24e-14,3.99e-13,1.810829448,3.50843941,Hypothetical Protein
352,MAP_3036c,1919.031225,0.592907625,0.078208319,7.581132472,3.43e-14,4.21e-13,0.592907625,1.508283499,ilvC
353,MAP_4020,915.7421509,-0.831110997,0.109812833,-7.568432343,3.78e-14,4.63e-13,0.831110997,-1.779054857,hemL
354,MAP_2127,1256.303535,0.97986205,0.129961793,7.539616284,4.71e-14,5.76e-13,0.97986205,1.972276811,Hypothetical Protein
355,MAP_1542,5437.581423,-0.671005711,0.089021414,-7.537576421,4.79e-14,5.83e-13,0.671005711,-1.5921825,Hypothetical Protein
356,MAP_2049,191.9509568,1.163513434,0.154490594,7.531289804,5.02e-14,6.1e-13,1.163513434,2.240022827,Hypothetical Protein
357,MAP_2304,203.331655,0.883794182,0.117394601,7.528405655,5.14e-14,6.22e-13,0.883794182,1.845221723,Hypothetical Protein
358,MAP_1840,645.0954346,-0.955991093,0.127833442,-7.478411589,7.52e-14,9.04e-13,0.955991093,-1.939911844,lppK
359,MAP_1753,212.3864552,0.724621968,0.096941112,7.474867489,7.73e-14,9.26e-13,0.724621968,1.652467581,Hypothetical Protein
360,MAP_3184,236.3603714,0.968970132,0.129709556,7.470306456,8e-14,9.56e-13,0.968970132,1.957442775,Hypothetical Protein
361,MAP_4236c,571.084487,-0.715869267,0.095932274,-7.462235979,8.51e-14,1.01e-12,0.715869267,-1.642472558,Hypothetical Protein
362,MAP_3421c,48.60879507,1.444429043,0.194038521,7.444032422,9.77e-14,1.16e-12,1.444429043,2.721550947,Hypothetical Protein
363,MAP_2794,1043.388599,-0.952549355,0.128042199,-7.439339223,1.01e-13,1.2e-12,0.952549355,-1.935289446,Hypothetical Protein
364,MAP_2111c,46.57710776,2.001100482,0.269872679,7.414979861,1.22e-13,1.44e-12,2.001100482,4.003052347,Hypothetical Protein
365,MAP_2706c,385.4318588,-0.789250333,0.106824234,-7.388307932,1.49e-13,1.75e-12,0.789250333,-1.728176218,Hypothetical Protein
366,MAP_3336c,201.5762695,-1.256651764,0.170132663,-7.386305158,1.51e-13,1.77e-12,1.256651764,-2.389405588,Hypothetical Protein
367,MAP_3104c,648.7335587,-0.967748744,0.131256459,-7.372960945,1.67e-13,1.96e-12,0.967748744,-1.955786302,Hypothetical Protein
368,MAP_1959,861.1847477,-0.643403433,0.087331341,-7.367382942,1.74e-13,2.03e-12,0.643403433,-1.562009722,lipA
369,MAP_3242,285.8069068,0.877752351,0.119212362,7.3629306,1.8e-13,2.1e-12,0.877752351,1.837510317,Hypothetical Protein
370,MAP_2731c,76.76228585,1.115977422,0.151577872,7.362403261,1.81e-13,2.1e-12,1.115977422,2.167418014,pcaH
371,MAP_3878c,865.9692003,0.813261694,0.110653225,7.349642913,1.99e-13,2.31e-12,0.813261694,1.757179647,fadE7
372,MAP_2434,1560.690491,0.692699963,0.09428356,7.346985641,2.03e-13,2.35e-12,0.692699963,1.61630556,glgB
373,MAP_2780,138.7795256,1.303268273,0.177973408,7.322825848,2.43e-13,2.8e-12,1.303268273,2.467873204,Hypothetical Protein
374,MAP_2774c,120.3929305,0.979556424,0.133947328,7.312997124,2.61e-13,3.01e-12,0.979556424,1.971859041,Hypothetical Protein
375,MAP_0942,355.5232403,-0.711136373,0.097278244,-7.310333182,2.66e-13,3.06e-12,0.711136373,-1.637093104,arcA
376,MAP_2831,4625.313438,-1.09088512,0.149358857,-7.303785946,2.8e-13,3.2e-12,1.09088512,-2.130046787,Hypothetical Protein
377,MAP_0142c,560.2195847,0.768830704,0.105296292,7.301593364,2.84e-13,3.25e-12,0.768830704,1.703888232,Hypothetical Protein
378,MAP_4023,97.13667937,-1.164214068,0.159473509,-7.300360247,2.87e-13,3.27e-12,1.164214068,-2.241110941,ccsA
379,MAP_1368,281.6351086,0.933422629,0.128206235,7.280633661,3.32e-13,3.76e-12,0.933422629,1.909801411,argH
380,MAP_1357,867.7058435,-0.719968976,0.098971673,-7.274495364,3.48e-13,3.93e-12,0.719968976,-1.647146614,Hypothetical Protein
381,MAP_2233,39.24109104,1.476124982,0.203233344,7.263202749,3.78e-13,4.26e-12,1.476124982,2.782004941,Hypothetical Protein
382,MAP_3310,300.3243988,-0.926436733,0.127582333,-7.261481369,3.83e-13,4.3e-12,0.926436733,-1.900576021,Hypothetical Protein
383,MAP_3107c,124.7030344,-1.004426104,0.13850112,-7.252115418,4.1e-13,4.6e-12,1.004426104,-2.006145305,Hypothetical Protein
384,MAP_1272c,1113.412713,-1.163752458,0.16062204,-7.245284988,4.32e-13,4.83e-12,1.163752458,-2.240393982,Hypothetical Protein
385,MAP_3966,1238.989364,-0.688473307,0.095060978,-7.242438707,4.41e-13,4.92e-12,0.688473307,-1.611577207,Hypothetical Protein
386,MAP_2339c,108.9094098,1.085208281,0.149991331,7.235140016,4.65e-13,5.17e-12,1.085208281,2.121681767,Hypothetical Protein
387,MAP_1156,444.0609152,0.690067585,0.09555682,7.221541946,5.14e-13,5.7e-12,0.690067585,1.613359096,Hypothetical Protein
388,MAP_1119,237.3768989,0.776374263,0.107633275,7.21314352,5.47e-13,6.05e-12,0.776374263,1.712820851,carB
389,MAP_1730c,127.0878818,1.360490367,0.188633823,7.212335245,5.5e-13,6.07e-12,1.360490367,2.567724408,Hypothetical Protein
390,MAP_1703c,273.6642374,0.692231767,0.096002237,7.210579563,5.57e-13,6.14e-12,0.692231767,1.615781108,Hypothetical Protein
391,MAP_0005,26859.69264,-0.729404047,0.101316303,-7.199276213,6.05e-13,6.65e-12,0.729404047,-1.657954078,gyrB
392,MAP_0260,1890.557947,1.173627341,0.163253965,7.188966861,6.53e-13,7.15e-12,1.173627341,2.255781515,Hypothetical Protein
